Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Régularité;Commentaires
2013-10;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;120;120;0;27;77.5;Travaux de rénovation de l'infrastructure.
2013-10;Atlantique;ST MALO;PARIS MONTPARNASSE;99;99;0;10;89.9;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : heurt d’un chevreuil, incident caténaire, détournement suite à la collision avec un camion, accident de personne, défaut d’alimentation caténaire.
2013-10;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;446;446;0;108;75.8;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : présence de ballast sur les rails, arbre tombé aux abords de la voie avec endommagement du pantographe d'un train (bras mécanique permettant l'alimentation électrique du train), incident caténaire à l'arrivée sur Paris, accident de personne, heurts d'animaux, problème d'alimentation de la caténaire.
2013-10;Sud-Est;PARIS LYON;TOULON;208;208;0;30;85.6;Des travaux de rénovation de l'infrastructure sur la ligne à grande Vitesse et sur le tronçon Marseille-Toulon ont perturbé cette relation en octobre
2013-10;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;262;262;0;40;84.7;Six accidents de personne ont perturbé cette liaison en octobre.
2013-10;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;268;268;0;38;85.8;
2013-10;Sud-Est;AVIGNON TGV;PARIS LYON;393;392;1;59;84.9;
2013-11;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;205;205;0;18;91.2;
2013-11;Nord;LYON PART DIEU;LILLE;209;209;0;55;73.7;Accidents de personne, alerte à la bombe à Lille, dérangements d'installation à Beugnatre et Croisilles, nombreuses limitations en vitesse pour cause de travaux, important épisode neigeux en Rhône Alpes les 20, 21 et 22 novembre.
2013-11;Atlantique;RENNES;LYON PART DIEU;76;76;0;12;84.2;
2013-11;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;463;463;0;56;87.9;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Est;PARIS EST;METZ;301;301;0;20;93.4;
2013-11;Atlantique;ANGOULEME;PARIS MONTPARNASSE;334;333;1;46;86.2;
2013-11;Sud-Est;MONTPELLIER;PARIS LYON;323;322;1;51;84.2;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;MULHOUSE VILLE;PARIS LYON;305;305;0;22;92.8;
2013-11;Est;PARIS EST;NANCY;281;281;0;16;94.3;
2013-11;Est;NANTES;STRASBOURG;57;57;0;6;89.5;
2013-11;Sud-Est;PARIS LYON;NICE VILLE;176;176;0;35;80.1;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Atlantique;PARIS MONTPARNASSE;POITIERS;487;486;1;38;92.2;
2013-11;Sud-Est;PARIS LYON;ANNECY;168;168;0;13;92.3;
2013-11;Est;PARIS EST;REIMS;207;207;0;16;92.3;
2013-11;Atlantique;RENNES;PARIS MONTPARNASSE;547;546;1;41;92.5;
2013-11;Atlantique;PARIS MONTPARNASSE;RENNES;539;539;0;31;94.2;
2013-11;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;112;112;0;12;89.3;
2013-11;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;446;445;1;52;88.3;
2013-11;Sud-Est;PARIS LYON;TOULON;211;211;0;34;83.9;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Atlantique;PARIS MONTPARNASSE;TOURS;144;143;1;23;83.9;
2013-12;Nord;PARIS NORD;DOUAI;201;201;0;23;88.6;
2013-12;Sud-Est;PARIS LYON;GRENOBLE;250;250;0;31;87.6;
2013-12;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;226;222;4;9;95.9;
2013-12;Atlantique;PARIS MONTPARNASSE;LE MANS;453;448;5;37;91.7;
2013-12;Nord;LYON PART DIEU;LILLE;244;244;0;55;77.5;Mois de décembre principalement marqué par des actes de malveillance (câbles coupés à Sainghin le 2 et individus dans les voies à Roissy les 12 et 21), des défauts d'alimentation électriques (Beugnatre le 3, Avelin le 5, Vemars le 13 et Lyon St Exupéry le 20) et des accidents de personnes ou d'animaux (Montpellier le 3, Chevreuil à Crisenoy le 5 et Lunel le 29). Un mois également marqué par la découverte d'un fontis à Combles le 18 et surtout un épisode venteux juste avant le jour de Noël entraînant principalement des chutes d'abres sur la caténaire.
2013-12;Nord;PARIS NORD;LILLE;591;591;0;64;89.2;
2013-12;Atlantique;LYON PART DIEU;RENNES;41;41;0;3;92.7;
2013-12;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;450;450;0;21;95.3;
2013-12;Est;METZ;PARIS EST;299;299;0;15;95.0;
2013-12;Atlantique;PARIS MONTPARNASSE;ANGOULEME;328;323;5;22;93.2;
2013-12;Sud-Est;MONTPELLIER;PARIS LYON;329;329;0;30;90.9;
2013-12;Sud-Est;MULHOUSE VILLE;PARIS LYON;320;320;0;25;92.2;
2013-12;Est;NANCY;PARIS EST;292;291;1;8;97.3;
2013-12;Est;STRASBOURG;NANTES;52;51;1;5;90.2;
2013-12;Sud-Est;NIMES;PARIS LYON;332;332;0;43;87.0;
2013-12;Sud-Est;PARIS LYON;NIMES;319;319;0;37;88.4;
2013-12;Atlantique;PARIS MONTPARNASSE;POITIERS;513;503;10;29;94.2;
2013-12;Sud-Est;ANNECY;PARIS LYON;142;142;0;9;93.7;
2013-12;Atlantique;ST MALO;PARIS MONTPARNASSE;102;102;0;6;94.1;
2013-12;Est;STRASBOURG;PARIS EST;479;477;2;46;90.4;
2013-12;Sud-Est;TOULON;PARIS LYON;249;249;0;24;90.4;
2013-12;Nord;PARIS NORD;ARRAS;322;322;0;37;88.5;
2013-12;Atlantique;PARIS MONTPARNASSE;VANNES;183;182;1;8;95.6;
2013-12;Sud-Est;AVIGNON TGV;PARIS LYON;410;408;2;54;86.8;
2013-12;Sud-Est;BELLEGARDE (AIN);PARIS LYON;256;256;0;38;85.2;
2013-12;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;229;229;0;18;92.1;
2013-12;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;671;659;12;52;92.1;
2014-01;Nord;DUNKERQUE;PARIS NORD;114;114;0;7;93.9;
2014-01;Nord;PARIS NORD;DUNKERQUE;129;129;0;8;93.8;
2014-01;Atlantique;LE MANS;PARIS MONTPARNASSE;468;468;0;66;85.9;
2014-01;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;457;457;0;37;91.9;
2014-01;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;446;446;0;22;95.1;
2014-01;Nord;LILLE;LYON PART DIEU;216;216;0;15;93.1;
2014-01;Nord;LYON PART DIEU;LILLE;245;245;0;45;81.6;
2014-01;Nord;LILLE;MARSEILLE ST CHARLES;123;123;0;16;87.0;
2014-01;Sud-Est;LYON PART DIEU;MONTPELLIER;399;399;0;52;87.0;
2014-01;Est;PARIS EST;METZ;308;308;0;11;96.4;
2014-01;Atlantique;ANGOULEME;PARIS MONTPARNASSE;330;330;0;18;94.5;
2014-01;Atlantique;PARIS MONTPARNASSE;ANGOULEME;334;334;0;13;96.1;
2014-01;Sud-Est;MONTPELLIER;PARIS LYON;337;337;0;26;92.3;
2014-01;Sud-Est;MULHOUSE VILLE;PARIS LYON;325;325;0;12;96.3;
2014-01;Sud-Est;PERPIGNAN;PARIS LYON;149;149;0;6;96.0;
2014-01;Atlantique;QUIMPER;PARIS MONTPARNASSE;150;150;0;10;93.3;
2014-01;Atlantique;PARIS MONTPARNASSE;QUIMPER;140;140;0;8;94.3;
2014-01;Sud-Est;ANNECY;PARIS LYON;147;147;0;8;94.6;
2014-01;Est;PARIS EST;REIMS;216;216;0;12;94.4;
2014-01;Atlantique;RENNES;PARIS MONTPARNASSE;584;584;0;51;91.3;
2014-01;Sud-Est;PARIS LYON;TOULON;194;194;0;27;86.1;
2014-01;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;86;86;0;15;82.6;"Le 10, les mesures de sécurité prise suite à la suspicion d'une fuite de gaz sur un train de fret ont engendré un fort retard sur le TGV 8516 (+132 minutes au départ et +123 minutes au terminus, 9 minutes récupérées). Le 19 à Bordeaux, une voiture accidentée sur un pont routier surplombant les voies ferrées risque de tomber et empêche la circulation des trains en sécurité; les TGV 8510 et 8516 sont retardés respectivement de 87 et 49 minutes. Le 25, le heurt d'une voiture se trouvant sur les voies, au nord de Coutras (33), par le TGV 5260 retarde fortement le TGV 8500 de 117 minutes."
2014-01;Atlantique;TOURS;PARIS MONTPARNASSE;212;212;0;14;93.4;
2014-01;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;276;276;0;29;89.5;
2014-01;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;262;262;0;25;90.5;
2014-01;Sud-Est;PARIS LYON;AVIGNON TGV;500;500;0;51;89.8;
2014-01;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;223;223;0;12;94.6;
2014-01;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;654;654;0;43;93.4;
2014-02;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;409;409;0;14;96.6;
2014-02;Atlantique;BREST;PARIS MONTPARNASSE;156;156;0;12;92.3;
2014-02;Nord;DUNKERQUE;PARIS NORD;103;103;0;2;98.1;
2014-02;Atlantique;PARIS MONTPARNASSE;LE MANS;410;410;0;45;89.0;
2014-02;Sud-Est;LYON PART DIEU;MONTPELLIER;363;363;0;39;89.3;
2014-02;Sud-Est;LYON PART DIEU;PARIS LYON;573;573;0;17;97.0;
2014-02;Est;METZ;PARIS EST;272;272;0;8;97.1;
2014-02;Sud-Est;PARIS LYON;MONTPELLIER;295;295;0;18;93.9;
2014-02;Sud-Est;PARIS LYON;MULHOUSE VILLE;286;286;0;12;95.8;
2014-02;Atlantique;PARIS MONTPARNASSE;NANTES;495;495;0;30;93.9;
2014-02;Sud-Est;PARIS LYON;PERPIGNAN;140;140;0;9;93.6;
2014-02;Atlantique;POITIERS;PARIS MONTPARNASSE;443;443;0;37;91.6;
2014-02;Atlantique;PARIS MONTPARNASSE;POITIERS;453;453;0;27;94.0;
2013-08;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;229;229;0;12;94.8;
2013-08;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;663;663;0;36;94.6;
2013-09;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;179;179;0;23;87.2;
2013-09;Nord;DOUAI;PARIS NORD;180;180;0;24;86.7;
2013-09;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;197;197;0;5;97.5;
2013-09;Nord;LILLE;LYON PART DIEU;269;269;0;34;87.4;
2013-09;Nord;LILLE;MARSEILLE ST CHARLES;130;130;0;35;73.1;Trois accidents de personnes et dérangements d'installations.
2013-09;Sud-Est;LYON PART DIEU;MONTPELLIER;353;353;0;80;77.3;Quatre accidents de personne, un vol de câbles et des incidents techniques suite à des orages ont fortement perturbé la circulation des TGV.
2013-09;Sud-Est;PARIS LYON;LYON PART DIEU;551;551;0;20;96.4;
2013-09;Atlantique;LYON PART DIEU;RENNES;27;27;0;1;96.3;
2013-09;Sud-Est;PARIS LYON;MULHOUSE VILLE;269;269;0;27;90.0;Plusieurs incidents ont provoqué des retards importants (incidents techniques, panne d'un TER, vol de câbles).
2013-09;Atlantique;POITIERS;PARIS MONTPARNASSE;428;428;0;33;92.3;
2013-09;Atlantique;QUIMPER;PARIS MONTPARNASSE;121;121;0;8;93.4;
2013-09;Atlantique;ST MALO;PARIS MONTPARNASSE;87;87;0;8;90.8;
2013-09;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;226;226;0;24;89.4;
2013-09;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;231;231;0;31;86.6;
2013-09;Sud-Est;AVIGNON TGV;PARIS LYON;338;338;0;36;89.3;
2013-09;Sud-Est;BELLEGARDE (AIN);PARIS LYON;234;234;0;19;91.9;
2013-09;Sud-Est;PARIS LYON;BELLEGARDE (AIN);217;217;0;18;91.7;
2013-10;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;419;419;0;61;85.4;
2013-10;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;225;223;2;22;90.1;
2013-10;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;226;226;0;26;88.5;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : le 1er octobre, dérangement de sémaphore à Champagné (72), le 6 juillet, a6/10 : Accident de personne à Mauves s/Loire (44).
2013-10;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;220;220;0;23;89.5;
2013-10;Atlantique;PARIS MONTPARNASSE;LE MANS;459;457;2;69;84.9;
2013-10;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;441;440;1;46;89.5;
2013-10;Nord;LILLE;LYON PART DIEU;299;299;0;36;88.0;
2013-10;Nord;MARSEILLE ST CHARLES;LILLE;63;63;0;9;85.7;
2013-10;Nord;PARIS NORD;LILLE;600;600;0;38;93.7;
2013-10;Sud-Est;LYON PART DIEU;MONTPELLIER;402;402;0;92;77.1;Six accidents de personne ont perturbé cette liaison en octobre.
2013-10;Sud-Est;PARIS LYON;MULHOUSE VILLE;316;316;0;14;95.6;
2013-10;Sud-Est;PARIS LYON;NICE VILLE;179;179;0;32;82.1;Travaux de rénovation de l'infrastructure sur la ligne à grande Vitesse et sur le tronçon Marseille-Nice.
2013-10;Sud-Est;PERPIGNAN;PARIS LYON;153;153;0;19;87.6;Six accidents de personne ont perturbé cette liaison en octobre.
2013-10;Atlantique;POITIERS;PARIS MONTPARNASSE;503;500;3;77;84.6;
2013-10;Atlantique;PARIS MONTPARNASSE;POITIERS;521;521;0;82;84.3;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : présence de ballast sur les rails, arbre tombé aux abords de la voie avec endommagement du pantographe d'un train (bras mécanique permettant l'alimentation électrique du train), incident caténaire à l'arrivée sur Paris, accident de personne, heurts d'animaux, problème d'alimentation de la caténaire.
2013-10;Est;REIMS;PARIS EST;213;213;0;23;89.2;
2013-10;Est;PARIS EST;STRASBOURG;485;485;0;43;91.1;
2013-10;Atlantique;PARIS MONTPARNASSE;VANNES;183;183;0;33;82.0;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : heurt d’un chevreuil, incident caténaire, détournement suite à la collision avec un camion, accident de personne, défaut d’alimentation caténaire.
2013-10;Sud-Est;BELLEGARDE (AIN);PARIS LYON;271;271;0;26;90.4;
2013-10;Sud-Est;PARIS LYON;BELLEGARDE (AIN);253;253;0;26;89.7;
2013-10;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;247;247;0;17;93.1;
2013-10;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;685;683;2;120;82.4;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : présence de ballast sur les rails, arbre tombé aux abords de la voie avec endommagement du pantographe d'un train (bras mécanique permettant l'alimentation électrique du train), incident caténaire à l'arrivée sur Paris, accident de personne, heurts d'animaux, problème d'alimentation de la caténaire.
2013-11;Nord;DOUAI;PARIS NORD;196;196;0;22;88.8;
2013-11;Nord;PARIS NORD;DUNKERQUE;121;121;0;12;90.1;
2013-11;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;412;412;0;46;88.8;
2013-11;Nord;LILLE;LYON PART DIEU;264;264;0;43;83.7;
2013-11;Sud-Est;MONTPELLIER;LYON PART DIEU;299;299;0;95;68.2;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;MACON LOCHE;PARIS LYON;186;186;0;30;83.9;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;PARIS LYON;PERPIGNAN;150;150;0;28;81.3;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Atlantique;POITIERS;PARIS MONTPARNASSE;478;476;2;54;88.7;Retards en raison de nombreux événements particulièrement perturbants, notamment : incident caténaire à Cérons (33) le 12, heurt de plusieurs sangliers sur ligne à grande vitesse le 19, accident de personne à St Cyr (37) le 23, accident de personne à St Benoit (86) le 26, accident de personne à St Médard (33) le 27.
2013-11;Atlantique;PARIS MONTPARNASSE;QUIMPER;121;121;0;7;94.2;
2013-11;Atlantique;PARIS MONTPARNASSE;ST MALO;53;53;0;4;92.5;
2013-11;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;413;412;1;83;79.9;Retards en raison de nombreux événements particulièrement perturbants en amont et en aval de St Pierre des Corps, notamment : des câbles sectionnés lors de travaux sur les voies à Monts (37) le 3, incident caténaire à Cérons (33) le 12, heurt de plusieurs sangliers sur ligne à grande vitesse le 19.
2013-11;Est;STRASBOURG;PARIS EST;445;445;0;62;86.1;
2013-11;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;230;230;0;19;91.7;
2013-11;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;653;652;1;85;87.0;Retards en raison de nombreux événements particulièrement perturbants, notamment : incident caténaire à Cérons (33) le 12, heurt de plusieurs sangliers sur ligne à grande vitesse le 19, accident de personne à St Cyr (37) le 23, accident de personne à St Benoit (86) le 26, accident de personne à St Médard (33) le 27.
2013-12;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;406;406;0;37;90.9;
2013-12;Atlantique;BREST;PARIS MONTPARNASSE;177;176;1;14;92.0;
2013-12;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;237;237;0;27;88.6;
2013-12;Atlantique;LAVAL;PARIS MONTPARNASSE;246;245;1;25;89.8;Panne d'un train de travaux sur la branche sud Bretagne (près de Lorient) avec un retard de 89 minutes sur le TGV 8780, heurt d'un sanglier par le TER 857605 et nombreux retards pour plusieurs trains dont les TGV 8052 et 8706 avec respectivement 76 et 56 minutes de retard au terminus, fortes intempéries.
2013-12;Atlantique;PARIS MONTPARNASSE;LAVAL;245;240;5;10;95.8;
2013-12;Nord;LILLE;MARSEILLE ST CHARLES;135;135;0;28;79.3;Mois de décembre principalement marqué par des actes de malveillance (câbles coupés à Sainghin le 2 et individus dans les voies à Roissy les 12 et 21), des défauts d'alimentation électriques (Beugnatre le 3, Avelin le 5, Vemars le 13 et Lyon St Exupéry le 20) et des accidents de personnes ou d'animaux (Montpellier le 3, Chevreuil à Crisenoy le 5 et Lunel le 29). Un mois également marqué par la découverte d'un fontis à Combles le 18 et surtout un épisode venteux juste avant le jour de Noël entraînant principalement des chutes d'abres sur la caténaire.
2013-12;Nord;MARSEILLE ST CHARLES;LILLE;123;123;0;36;70.7;Mois de décembre principalement marqué par des actes de malveillance (câbles coupés à Sainghin le 2 et individus dans les voies à Roissy les 12 et 21), des défauts d'alimentation électriques (Beugnatre le 3, Avelin le 5, Vemars le 13 et Lyon St Exupéry le 20) et des accidents de personnes ou d'animaux (Montpellier le 3, Chevreuil à Crisenoy le 5 et Lunel le 29). Un mois également marqué par la découverte d'un fontis à Combles le 18 et surtout un épisode venteux juste avant le jour de Noël entraînant principalement des chutes d'abres sur la caténaire.
2013-12;Nord;LILLE;PARIS NORD;581;580;1;92;84.1;
2013-12;Sud-Est;LYON PART DIEU;PARIS LYON;621;621;0;24;96.1;
2013-12;Sud-Est;PARIS LYON;MACON LOCHE;221;221;0;16;92.8;
2013-12;Est;PARIS EST;METZ;308;308;0;13;95.8;
2013-12;Sud-Est;PARIS LYON;NICE VILLE;175;175;0;30;82.9;Quatre heurts d'animaux sauvages sur la ligne à grande vitesse, ainsi que les intempéries en région PACA, ont dégradé la régularité en décembre.
2013-12;Sud-Est;PERPIGNAN;PARIS LYON;156;156;0;17;89.1;Quatre accidents de personne entre Montpellier et Nîmes et quatre heurts d'animaux sauvages sur la ligne à grande vitesse ont dégradé la régularité en décembre.
2013-12;Sud-Est;PARIS LYON;PERPIGNAN;157;157;0;17;89.2;Quatre accidents de personne entre Montpellier et Nîmes et quatre heurts d'animaux sauvages sur la ligne à grande vitesse ont dégradé la régularité en décembre.
2013-12;Atlantique;PARIS MONTPARNASSE;QUIMPER;133;133;0;6;95.5;
2013-12;Est;REIMS;PARIS EST;210;209;1;15;92.8;
2013-12;Est;PARIS EST;REIMS;214;213;1;16;92.5;
2013-12;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;50;50;0;8;84.0;
2013-12;Sud-Est;PARIS LYON;TOULON;201;201;0;40;80.1;
2013-12;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;94;94;0;15;84.0;
2013-12;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;264;264;0;33;87.5;
2013-12;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;254;254;0;30;88.2;
2014-01;Atlantique;PARIS MONTPARNASSE;BREST;209;209;0;9;95.7;
2014-01;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;261;261;0;21;92.0;
2014-01;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;265;265;0;23;91.3;
2014-01;Sud-Est;GRENOBLE;PARIS LYON;247;247;0;14;94.3;
2014-01;Atlantique;LAVAL;PARIS MONTPARNASSE;254;254;0;24;90.6;
2014-01;Atlantique;PARIS MONTPARNASSE;LAVAL;244;244;0;8;96.7;
2014-01;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;221;221;0;30;86.4;
2014-01;Nord;MARSEILLE ST CHARLES;LILLE;124;124;0;27;78.2;Deux agressions (Lyon le 04 et Avignon le 24), des manifestants à Marseille le 30, un arbre sur la caténaire suite aux intempéries sur Lille le 04 ainsi que quelques incidents techniques à divers endroits du parcours.
2014-01;Nord;PARIS NORD;LILLE;629;629;0;25;96.0;
2014-01;Sud-Est;MONTPELLIER;LYON PART DIEU;393;393;0;72;81.7;
2014-01;Sud-Est;PARIS LYON;LYON PART DIEU;636;636;0;24;96.2;
2014-01;Atlantique;RENNES;LYON PART DIEU;63;63;0;10;84.1;
2014-01;Sud-Est;PARIS LYON;MACON LOCHE;226;226;0;11;95.1;
2014-01;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;443;443;0;30;93.2;
2014-01;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;477;476;1;31;93.5;
2014-01;Sud-Est;PARIS LYON;MULHOUSE VILLE;320;320;0;19;94.1;
2014-01;Atlantique;PARIS MONTPARNASSE;NANTES;558;558;0;32;94.3;
2014-01;Sud-Est;PARIS LYON;NICE VILLE;176;176;0;32;81.8;Des travaux de rénovation de l'infrastructure sur la ligne à grande Vitesse et sur le tronçon Marseille-Nice ont perturbé cette relation en janvier.
2014-01;Atlantique;POITIERS;PARIS MONTPARNASSE;504;504;0;17;96.6;
2014-01;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;2;2;0;0;100.0;
2014-01;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;1;1;0;0;100.0;
2014-01;Est;STRASBOURG;PARIS EST;468;467;1;46;90.1;
2014-01;Atlantique;PARIS MONTPARNASSE;TOURS;153;153;0;19;87.6;
2012-12;Sud-Est;MONTPELLIER;PARIS LYON;366;366;0;31;91.5;
2012-12;Sud-Est;PARIS LYON;NIMES;346;346;0;53;84.7;
2012-12;Sud-Est;PERPIGNAN;PARIS LYON;155;155;0;13;91.6;
2012-12;Atlantique;POITIERS;PARIS MONTPARNASSE;503;502;1;34;93.2;
2012-12;Sud-Est;ANNECY;PARIS LYON;154;153;1;13;91.5;
2012-12;Est;REIMS;PARIS EST;218;218;0;41;81.2;
2012-12;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;117;117;0;18;84.6;
2012-12;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;456;456;0;36;92.1;
2012-12;Nord;PARIS NORD;ARRAS;340;340;0;36;89.4;
